gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT1G18773	7.56244	1.80276	3.41322	2.047
AT1G18820	0	0	0	0
AT1G18830	0.225312	0.105935	0.868454	0.307419
AT1G18860	0.492943	14.3602	0.0297272	0.0345016
AT1G18870	4.25875	0.560379	2.67733	5.85956
AT1G18880	3.80186	63.7059	2.98136	11.0408
AT1G18879	0	0	0	0
AT1G18900	5.05849	8.08962	10.4446	5.92756
AT1G18930	0	0	0.00149989	0
AT1G18940	0.688609	4.17516	0.212765	0.428817
AT1G18950	13.1051	15.1422	17.0409	12.0459
AT1G18960	0.0287893	0.280361	12.8617	0.0400263
AT1G19010	6.69636	4.61609	6.70909	5.14459
AT1G19020	11.4504	30.0157	1.01022	1.14912
AT1G19025	2.2916	2.84585	2.50663	2.72135
AT1G19030	0	0.0247513	0.508691	0.0421461
AT1G19040	0.0858501	0.0359575	0.0244494	0
AT1G19070,AT1G19080	14.2484	13.5337	16.2778	15.0501
AT1G19086	0	0	0	0
AT1G19090	0	0	1.55991	0.131028
AT1G19100	7.10132	7.10553	10.9272	8.41089
AT1G19110	26.1765	33.8395	24.4761	28.7368
AT1G19115	0.0284472	0.689772	0.330922	0.087615
AT1G19120	30.9237	45.3222	49.0281	43.294
AT1G19150	94.3331	0.0927426	31.8582	77.3861
AT1G19170	6.41046	10.2066	9.86402	18.4666
AT1G19180	10.0879	78.1784	53.166	44.7337
AT1G19190	0.365469	2.86304	1.32721	16.839
AT1G19230	0.267266	11.4549	2.50619	4.18065
AT1G19270,AT1G19290	6.96575	17.0433	9.01734	9.40351
AT1G19320	0.415345	0.00554775	0.0795571	12.7412
AT1G19340	2.72576	3.0594	3.83113	3.47737
AT1G19350	114.67	34.1708	66.3575	57.7406
AT1G19373	0	0	0	0
AT1G19376	0	0	0	0
AT1G19380	15.7913	13.5633	3.58079	9.56266
AT1G19392	0	0	0	0
AT1G19394	5.02442	9.66511	10.0237	8.18915
AT1G19397	7.01523	13.9945	16.3068	13.6107
AT1G19415	0.124558	0.217652	0.246173	0.106216
AT1G19420	0.33363	0.482449	0.37844	0.368037
AT1G19440	7.75098	18.4734	10.3546	17.9236
AT1G19460	0	0.012871	1.18284	0.367545
AT1G19464	0.0792249	0.0258787	0.101081	0.176425
AT1G19470	0	0.00492766	0.275399	0.0192617
AT1G19480	4.63537	6.38372	7.1647	7.38008
AT1G19485	12.8137	12.1053	11.4676	8.42726
AT1G19520	11.2556	25.4293	20.4966	13.5606
AT1G19530	1.51453	603.182	0	1.39039
AT1G19540	3.42262	7.24623	4.99123	2.60181
AT1G19580	19.2319	25.5998	33.797	27.9841
AT1G19600	31.2899	83.7542	25.7472	19.2511
AT1G19620	1.28402	0.0293203	0.537709	0.235697
AT1G19680	20.5318	25.6807	20.4391	13.8702
AT1G19710	6.77127	21.0633	10.976	17.0766
AT1G19740	84.2248	11.7866	34.43	49.4495
AT1G19750	0.821604	1.7312	1.46453	0.851641
AT1G19770	129.119	114.541	31.3503	51.7396
AT1G19800	26.0172	15.5566	25.7431	31.5425
AT1G19830	1.07051	0.0164512	14.3841	19.8917
AT1G19850	9.02694	13.3092	47.414	20.8945
AT1G19890	0	0.00819044	6.77828	0.117426
AT1G19910	163.538	423.806	163.621	196.498
AT1G19930	0	0	0	0
AT1G19950	4.84329	5.95261	10.8149	17.9685
AT1G19960	10.5892	5.14877	5.27779	28.8301
AT1G19968	0.318926	0.992661	0.0677119	0.184424
AT1G19980	4.19151	5.24402	8.76416	4.91754
AT1G19990	9.68248	11.8196	23.999	15.7833
AT1G20015	0.169431	0.48848	0.421812	0.405444
AT1G20020	800.576	4.37864	196.162	461.849
AT1G20030	10.4871	4.9989	9.14841	7.62849
AT1G20050	48.0433	144.082	67.9479	80.6315
AT1G20065	0.475417	1.33431	0.719015	0.21658
AT1G20080	0.191223	0.213	6.99799	1.24565
AT1G20090	53.3419	52.3538	63.1288	64.0499
AT1G20110	34.6791	69.5258	39.9897	41.6803
AT1G20120	0.708103	0.0397803	58.8884	1.677
AT1G20130	0	0.0673122	206.083	0
AT1G20132	0	0	7.32051	0.0550239
AT1G20135	0	0	8.08685	0.0779741
AT1G20140	4.7102	9.1067	22.6289	16.6755
AT1G20180	0.010236	0.0979223	4.13176	0.75804
AT1G20210	0	0	0	0
AT1G20230	0.955556	1.16636	1.6877	0.998996
AT1G20250	0	0	0	0
AT1G20260	102.64	140.48	97.152	101.368
AT1G20280	0	0	0.308251	0.162979
AT1G20300	4.11938	5.74337	7.09554	3.94871
AT1G20310	0.170699	0.0557533	2.98962	0.263771
AT1G20350	0.601999	0.0171688	3.11589	6.82203
AT1G20375	0.0405847	0.0792497	1.12691	0.135083
AT1G20380	3.96492	8.09228	4.2557	5.60632
AT1G20390	4.47096	0.602989	0.383444	0.169031
AT1G20405	0	0	0	0.0481546
AT1G20420	0	0	0	0
AT1G20460	13.3336	26.2252	18.1994	13.5465
AT1G20470	5.33945	3.50316	10.0136	9.52992
AT1G20515	0.290884	0.358208	1.19425	1.19267
AT1G20540	20.741	17.7682	25.5037	18.803
AT1G20580	54.9159	84.4688	80.9362	59.1827
AT1G20600	0.107618	0.266439	0.303932	0.21173
AT1G20620	1142.34	395.077	244.973	1088.95
AT1G20630	39.6097	21.8433	77.4383	91.759
AT1G20640	13.5049	14.484	10.7218	8.85373
AT1G20680	0.685655	0.146861	7.79603	64.0267
AT1G20690	1.91054	3.18099	4.45532	2.24856
AT1G20693	188.592	290.698	127.397	225.683
AT1G20696	128.073	185.261	142.002	158.875
AT1G20700	0.171404	6.44415	0.15265	0.0816294
AT1G20710	0.00989753	0	0.0388841	0.0305908
AT1G20730	0.0395394	0	0.586673	27.598
AT1G20740	0.00722094	0	0.0639102	5.31673
AT1G20760	19.3897	27.2312	20.3211	19.7011
AT1G20780	7.16055	11.91	4.61803	4.76363
AT1G20810	58.065	6.21208	27.0482	35.8545
AT1G20816	9.49834	4.1764	9.52818	7.68973
AT1G20823	5.8922	24.9673	15.4037	12.426
AT1G20830	12.5066	5.91346	10.1417	10.7829
AT1G20850	27.8595	61.1936	37.4136	34.4584
AT1G20875	0	0	0	0
AT1G20900	1.24335	44.6806	0.0946519	0.493141
AT1G20920	18.0972	19.4634	22.4514	14.5508
AT1G20925	0	0.0158963	1.43774	0.0752867
AT1G20967	0	0	0	0
AT1G20970	17.9953	33.971	28.914	36.2343
AT1G20980	25.0738	44.4623	55.547	34.0678
AT1G21000	55.1396	65.144	33.2729	12.1584
AT1G21010	12.831	16.3193	8.66689	2.36956
AT1G21020	0.00038004	0	0.00148151	0.000935609
AT1G21050	19.6904	34.6526	7.9576	5.40906
AT1G21060	22.2764	3.03287	6.78915	13.3542
AT1G21065	215.439	58.4103	114.725	130.585
AT1G21090	7.03207	22.3256	28.3083	16.5421
AT1G21140	0.852669	8.29576	9.23621	3.33328
AT1G21170	7.97452	13.8541	12.3607	9.80912
AT1G21200,AT1G21202	5.86713	15.6691	7.67975	6.41245
AT1G21210	0.0292697	0.341951	0.033388	0.0368811
AT1G21230	0	0.182397	0.00275101	0
AT1G21240	0.195267	0.0496908	0.0921646	0.083073
AT1G21245	0.0539222	0.0282588	0.0127825	0.0294412
AT1G21250	2.53208	0.0177759	7.61062	4.00272
AT1G21250	0.540808	0.132335	0.691475	1.82782
AT1G21270	18.0289	0.248279	0.984124	3.40989
AT1G21281	0	0	0.167943	0
AT1G21286	0	0	0.0511754	0
AT1G21323	0	0	0	0
AT1G21330	0	0	0	0
AT1G21340	0.00664846	0.740247	0.0397448	0.0135676
AT1G21360	1.18903	13.2246	0.07825	0.0849065
AT1G21370	6.5059	23.8614	10.9126	13.2866
AT1G21395	0	0	0.0203691	64.1137
AT1G21400	46.4022	11.6928	49.8703	26.0275
AT1G21410	14.0151	7.29525	20.2544	17.728
AT1G21430	0	0	0.0695025	0.120636
AT1G21450	21.5333	40.0707	12.9189	11.0461
AT1G21560	14.6422	11.6672	25.5351	20.427
AT1G21610	14.1197	16.4377	12.3424	10.3966
AT1G21620	0.0181022	0	0.133938	0.0151606
AT1G21630	26.1667	37.2462	26.0286	26.7162
AT1G21640	33.6469	15.3431	20.4666	21.1836
AT1G21660	21.7083	35.5671	27.4862	28.5544
AT1G21670	24.4524	8.80336	3.86686	15.8537
AT1G21680	67.6088	41.4463	13.835	27.3696
AT1G21690	16.4021	19.0973	24.0215	16.7434
AT1G21695	0.82771	1.43669	1.71944	2.49276
AT1G21710	8.55929	14.1875	13.4038	9.05772
AT1G21720	61.3689	89.5951	97.702	96.8303
AT1G21722	0	0.00918047	0.39177	0.0200562
AT1G21730	10.9149	18.0606	8.0329	6.89242
AT1G21740	3.08128	9.98836	6.84233	3.79388
AT1G21750	43.8768	216.03	110.946	94.1251
AT1G21760	20.6499	25.3796	18.2471	14.9587
AT1G21780	29.3319	35.0267	24.1057	21.2624
AT1G21790	7.23365	4.80779	11.4258	28.6507
AT1G21835	0	0.0332196	0.261813	0
AT1G21840	6.93587	6.80348	8.32325	4.2926
AT1G21864	0	0	0.406843	0.0155619
AT1G21866	0.017317	0	0.254588	0
AT1G21870	0.00743258	0	0.225042	0.00733657
AT1G21880	17.1576	20.1237	36.4388	27.2033
AT1G21910	14.5989	9.81449	3.33337	1.74288
AT1G21930	24.9714	26.9934	22.6579	19.4158
AT1G21945	0.0414935	0.139119	0.0497459	0.0838513
AT1G21960	0	0	0.051666	0
AT1G21975	0	0	0	0
AT1G21980	9.53618	26.5143	17.9526	19.1904
AT1G22000	0.342552	0.273531	0.535412	0.35888
AT1G22010	0	0	8.49626	0.0133578
AT1G22020	12.9276	16.6313	15.2009	13.2095
AT1G22040	8.54095	17.6705	11.8866	14.4156
AT1G22050	10.2788	15.4032	7.27347	6.13016
AT1G22065	0.631805	46.9131	5.39053	8.86039
AT1G22067	0	0	0	0
AT1G22070	14.9258	40.4146	10.0156	9.93478
AT1G22090	0	0	1.53612	2.38728
AT1G22150	0.172108	0.100004	4.00276	0.0204575
AT1G22160	9.17679	3.69954	73.9884	62.3061
AT1G22170	5.91462	12.0282	18.2132	12.4672
AT1G22190	42.3886	29.2011	6.07529	9.13776
AT1G22210	0.00872792	0.0125357	0.0681588	2.51626
AT1G22220	0.276214	5.59147	0.229119	0.220471
AT1G22230	0.919168	9.37001	0.371371	1.13772
AT1G22240	0.0169098	0.0371788	4.15677	2.0109
AT1G22250	15.0769	0.87336	14.4294	11.3738
AT1G22270	19.6649	28.7912	24.7512	21.6411
AT1G22275	0.533141	0.636571	1.58907	0.900571
AT1G22280	22.4943	49.5357	25.6478	20.5975
AT1G22330	17.977	5.73383	11.1844	13.4014
AT1G22410	52.0196	116.946	93.536	131.027
AT1G22430	59.6527	10.0284	22.9454	17.1899
AT1G22440	0.551079	98.9041	0.356342	6.38302
AT1G22450	47.6101	116.744	91.0194	85.9765
AT1G22500	23.7138	61.328	0.484737	0.96212
AT1G22540	8.07723	12.3288	2.87417	2.85707
AT1G22560	0.00455926	0.00871881	0.0231734	0.00441167
AT1G22580	0	0	0	0.0109854
AT1G22590	23.4271	0.222571	5.18437	23.9683
AT1G22610	20.8433	16.6726	19.6405	27.8783
AT1G22630	98.0927	2.00162	43.5789	48.8912
AT1G22640	48.799	12.9076	45.6717	19.677
AT1G22651	0.0867117	0	0.0871368	0
AT1G22660	7.01388	6.76783	8.7556	6.71911
AT1G22690	273.292	0.470798	2.50114	11.11
AT1G22730	11.8267	16.9111	25.0518	12.9977
AT1G22740	17.8414	18.6806	4.78587	11.2685
AT1G22750	58.8488	44.4262	46.1898	35.2999
AT1G22760	0.117683	0.0212776	39.4788	0.38744
AT1G22770	23.9592	46.1955	9.73573	21.5345
AT1G22780	149.64	253.113	220.629	139.002
AT1G22790	11.7452	22.0175	16.614	13.5674
AT1G22800	8.54812	16.5646	20.4749	16.2911
AT1G22830	1.56408	3.62698	1.804	2.16891
AT1G22840	87.2287	216.365	181.278	162.707
AT1G22860,AT1G22870	8.38454	11.9219	9.20778	8.54618
AT1G22880	4.43552	21.5523	6.64312	4.35883
AT1G22882	6.54994	9.83994	13.5834	12.7346
AT1G22885	27.47	35.198	16.941	15.3925
AT1G22890	72.5477	10.7542	7.72909	8.7903
AT1G22910	23.1767	25.7279	47.3372	33.1984
AT1G22930	49.4042	81.8074	64.871	40.2787
AT1G22940	13.4198	7.78904	10.1288	10.3445
AT1G22990	0.562529	10.9056	9.92053	2.02014
AT1G23000	6.87075	5.09304	12.4229	2.40015
AT1G23010	1.18928	3.12839	25.5347	47.8908
AT1G23030	16.6195	16.8522	17.5223	10.1796
AT1G23037	0	0	0	0.0439596
AT1G23040	4.4998	21.1008	29.7541	41.9344
AT1G23050	17.885	8.1996	10.8096	15.1008
AT1G23074	0	0	0	0.0922009
AT1G23100	5.04297	18.8612	13.9664	8.52239
AT1G23120	1.25704	20.4282	1.30341	0.824563
AT1G23130	372.225	0.223692	56.6095	24.5403
AT1G23145	0	0	0.0336203	11.5779
AT1G23147	0	0	0.197655	26.2452
AT1G23150	3.12951	21.2037	43.8537	8.16673
AT1G23160	0.0415003	0.941192	0.0886929	0.00337473
AT1G23170,AT1G23180	8.2036	8.03986	10.8094	8.03204
AT1G23190	33.1462	67.4376	73.8768	100.684
AT1G23200	1.63143	0.236099	9.66667	34.8229
AT1G23201	0.0194077	0.131317	0.827257	0.108189
AT1G23210,AT1G23220,AT1G23230	25.6096	29.2478	40.6047	30.3222
AT1G23290	204.498	371.533	387.537	284.85
AT1G23410	5.60065	42.7353	12.9364	12.3693
AT1G23420	0	0	12.9754	9.50973
AT1G23440	37.6219	90.2579	34.0533	38.6029
AT1G23450	0.646518	0.999271	0.688303	0.435026
AT1G23460	7.90473	11.8331	7.83566	7.3466
AT1G23465,AT1G23470	2.16074	2.43052	3.5143	2.76399
AT1G23480	21.7016	17.3838	5.47673	3.21793
AT1G23490	160.215	175.035	190.265	278.936
AT1G23500	0	0.0216899	0.343196	0
AT1G23530	1.57873	5.38334	2.2524	2.08382
AT1G23550	1.39193	1.48274	4.2052	5.5471
AT1G23710	18.6748	14.8617	8.08385	7.45341
AT1G23720	0.347937	603.027	1.1992	0
AT1G23724	0	0	0	0
AT1G23730	4.53395	0.725758	33.9143	10.64
AT1G23750	7.8314	26.7202	16.646	16.363
AT1G23760	0.382483	10.546	3.91849	7.77351
AT1G23790	4.05836	2.61952	6.98463	1.23526
AT1G23810	0.00490331	0	1.9946	0.00857998
AT1G23820	55.1027	102.459	92.0324	71.7928
AT1G23870	37.6745	87.3847	17.2969	8.43245
AT1G23880	2.77012	2.9588	5.43058	4.44685
AT1G23900	15.7441	29.1634	18.9126	17.8379
AT1G23920	0	0	0.01239	0.000620344
AT1G23935	0.936809	2.3539	3.99241	1.83677
AT1G23940	1.15086	2.96212	5.97374	2.54156
AT1G23990	0	0	0	0
AT1G24030	1.34483	4.38272	6.38042	8.93763
AT1G24050	38.7112	80.9139	57.0447	40.429
AT1G24068	0.0163574	0.084261	0.109771	0.0652542
AT1G24090	2.49069	6.50926	12.6371	11.2143
AT1G24110	0	0	1.1259	0.175802
AT1G24145	2.70148	0.154212	0.518243	0.184561
AT1G24147	3.78867	0	0.296093	0.0650165
AT1G24148	14.6999	0.256273	2.65823	3.84529
AT1G24150	2.40752	8.93506	2.08572	4.75412
AT1G24159	0.0541206	0	0	0
AT1G24240	10.9875	15.9259	18.1495	20.4881
AT1G24256	0	0	0	0
AT1G24265	2.97909	3.42326	7.5186	5.32589
AT1G24280	4.27309	17.9648	4.9924	8.58948
AT1G24310	10.3525	16.3406	15.0231	13.5851
AT1G24330	1.40809	1.20695	4.20261	3.01834
AT1G24340	12.7962	14.3311	12.0379	9.23951
AT1G24360	85.9777	99.7008	118.994	83.9844
AT1G24380	0.0228334	0.00926705	0.0454176	0.034763
AT1G24390	0	0	0	0
AT1G24405	0.778994	3.61052	3.47331	1.10901
AT1G24420	0.0491744	1.517	0.0551781	0.0265549
AT1G24440	25.2827	33.5878	12.515	12.3996
AT1G24450	15.5633	17.4529	22.4354	30.3452
AT1G24460,AT1G24470	13.7706	19.1488	31.7173	25.4766
AT1G24485	0	0.0163216	0	0
AT1G24490	14.6564	10.7391	17.4885	13.1409
AT1G24520	0.0191992	0.0279712	93.5682	13.0119
AT1G24530	13.8187	14.0864	5.34614	2.05359
AT1G24540	0.112659	0.0083745	6.66085	49.825
AT1G24560	14.1819	27.9711	13.1787	13.0476
AT1G24570	0.069571	0.15386	1.58287	1.26107
AT1G24580	2.37086	0.0788437	1.77143	0.671673
AT1G24600	2.42063	4.40281	28.1266	7.90417
AT1G24640	0	0	0	0
AT1G24650	0.00169377	0.00163656	0.212077	0.597005
AT1G24706	14.9812	17.1238	15.8589	11.0968
AT1G24733	0	0	0	0
AT1G24735	0.666854	3.74481	2.05279	3.14595
AT1G24792	1.07232	2.07226	1.24336	1.29355
AT1G24793	6.72082	13.2131	8.19125	9.96912
AT1G24800	9.44387	14.8409	18.778	18.2136
AT1G24825	207.509	152.426	305.209	194.605
AT1G24851	0.0564636	0.169164	0.0466307	0.0764408
AT1G24879	0.848356	1.48341	0.933056	1.0735
AT1G24880	6.18971	12.15	7.49548	9.17534
AT1G24881	9.40385	14.7942	18.7225	18.1523
AT1G25054	17.4379	20.4731	23.817	19.7295
AT1G25025	0.0786782	0.203601	0.0477578	0.0838567
AT1G25053	0.956954	1.78331	1.05619	1.25503
AT1G25055	9.72449	15.278	19.3479	18.8149
AT1G25098	179.587	122.925	254.254	164.383
AT1G25112	0.0853959	0.210374	0.0523949	0.0897265
AT1G25141	5.84709	9.88605	10.1082	10.4091
AT1G25175	130.699	99.4887	203.548	120.803
AT1G25180	0.0853959	0.210374	0.0523949	0.0897265
AT1G25209	1.12434	2.026	1.21708	1.3699
AT1G25210	6.7571	13.3012	8.23206	10.0304
AT1G25211	9.58126	15.5477	19.8019	19.3318
AT1G25240	0.00417546	0.692655	13.785	1.69042
AT1G25250	0.713732	1.07548	3.25718	5.44433
AT1G25270	0	0	0.101618	0.278324
AT1G25275	199.191	100.18	25.5799	39.496
-	1.46072	0.240545	1.68333	0.511433
AT1G25280	18.8051	36.584	23.6112	14.7248
AT1G25290	22	7.46343	18.236	19.7599
AT1G25300	0	0	0.164314	0
AT1G25320	4.39108	8.89976	5.77378	5.73237
AT1G25340	0.0223962	0	1.88537	0.0641209
AT1G25360	0.609897	1.72358	1.32612	0.9607
AT1G25380	12.8822	19.4087	18.1733	16.5011
AT1G25420	22.595	23.3499	25.5461	24.9603
AT1G25422	0.281891	0.834266	0.0123748	0.00626274
AT1G25425	7.81588	0.786028	1.66725	1.86901
AT1G25460	0.549228	1.74237	0.163616	9.84296
AT1G25480	8.79418	11.5138	13.03	12.4638
AT1G25490	51.0989	82.3996	68.3848	56.1028
AT1G25520	22.0223	39.0764	44.0497	28.0398
AT1G25550	100.505	62.9153	6.82866	5.13664
AT1G25784	0	0	0	0.000180667
AT1G26090	9.20198	5.09412	9.34064	8.98069
AT1G26130	5.92426	4.21505	8.22238	7.10992
AT1G26180	25.1901	8.28202	26.5429	21.1852
AT1G26210	12.2684	1.53092	12.5415	11.4972
AT1G26220	8.94262	1.01941	8.54944	11.15
AT1G26240	0	1.02406	0	0
AT1G26250	0.0458463	47.8992	0.0824175	0
AT1G26260	3.90566	8.27748	7.17116	4.73416
AT1G26290	1.57399	0.923147	3.64006	1.69374
AT1G26320	0	0	8.78957	0.0187361
AT1G26330	1.24515	2.01423	2.46063	1.72386
AT1G26340	6.99685	16.5397	14.6778	13.5324
AT1G26430	0	0	0	0
AT1G26460	15.781	32.3635	27.5997	20.803
AT1G26470	14.1201	29.0217	29.7896	22.0711
AT1G26490,AT1G26500	0.780004	0.770858	0.890177	0.971473
AT1G26530	0.94464	1.43324	1.64685	0.843916
AT1G26550	63.6376	95.6399	82.0144	81.4067
AT1G26558	0.431697	0.0167708	1.24448	0.231676
AT1G26560	10.7648	0.617336	31.3247	73.3997
AT1G26570	5.31331	1.37733	12.0361	11.135
AT1G26580	59.5294	58.8363	58.7399	46.4775
AT1G26590	0.0997423	0.838418	1.45578	0.803066
AT1G26600	3.67946	0	1.93624	1.7694
AT1G26610	0.29187	0.215348	5.62384	3.42248
AT1G26630	511.216	678.982	727.778	684.314
AT1G26650	17.8782	19.9143	28.6954	34.3969
AT1G26660	4.78845	11.1595	7.10093	5.77737
AT1G26665	18.6293	74.8538	27.2427	27.125
AT1G26670	39.8065	59.4344	36.2049	44.7544
AT1G26680	0.173053	4.07633	0.498246	1.09478
AT1G26700	0.00786172	2.85806	0.0425157	0.00580754
AT1G26730	1.24524	4.23377	9.30685	6.32942
AT1G26750	16.8905	27.537	30.0281	23.4225
AT1G26762	0.420571	0.0640924	0.847757	0.60322
AT1G26770	20.0897	2.90587	47.2349	111.944
AT1G26773	0	0	0	0
AT1G26780	0.626924	0.0227597	8.83515	0.103752
AT1G26795	0	0	4.12592	0.147867
AT1G26796	0	0	0	6.80945
AT1G26797	0	0	0	10.1814
AT1G26798	0	0	0	1.01009
AT1G26799	0	0	0	4.71722
AT1G26830	27.3211	40.1742	34.783	29.1266
AT1G26840	2.2851	6.43611	9.31269	5.1023
AT1G26870	0.0185288	1.31915	0.00450091	0.0606909
AT1G26890	0.126933	0.491312	0.570769	0.18178
AT1G26910	14.3625	39.4075	30.2373	22.2348
AT1G26911	0.749259	0.68526	0.495755	0.502379
AT1G26916	0	0	0	0
AT1G26920	86.995	24.1744	35.8167	34.8358
AT1G26940	8.24339	19.8432	13.5995	14.6942
AT1G26945	18.4467	5.99482	41.7116	4.44825
AT1G26960	2.01335	12.0259	12.1838	10.1307
AT1G26970	0.0143768	2.10603	0.268986	0.0250859
AT1G26975	0	0	0	0
AT1G26976	0	0	0	0
AT1G26985	0	0	0	0
AT1G27000	40.5916	74.3872	44.1002	47.4297
AT1G27020	32.041	56.8295	0.0775352	0.115819
AT1G27030	4.52593	45.4706	4.24946	2.05655
AT1G27050,AT1G27060	5.8603	7.22023	27.7433	32.0799
AT1G27080	0.0142019	0.00691999	0.660583	19.1533
AT1G27120	10.1007	2.34819	16.9295	12.3459
AT1G27130,AT1G27140	46.2722	119.999	30.4189	34.6177
AT1G27135	0	0	0	0.0348617
AT1G27150	20.3687	30.1023	21.765	18.5525
AT1G27160	0	0.0542794	0.0316317	0.0242958
AT1G27170	1.35783	7.13124	1.58941	1.57365
AT1G27180	2.22494	8.31423	2.55863	2.64498
AT1G27220	0	0	0	2.41327
AT1G27240	0	0	0.317569	0.3027
AT1G27250,AT1G27260	0	0	1.18421	10.2342
AT1G27270	0	0	2.22982	0
AT1G27280	0	0	0.580209	0
AT1G27285	1.03695	0.195092	1.35652	0.703936
AT1G27290	136.966	123.061	76.7275	103.074
AT1G27300	19.6717	33.6901	27.1258	19.5215
AT1G27320	41.1355	42.729	30.1288	29.5499
AT1G27330	45.1572	142.331	110.274	150.083
AT1G27340	16.6541	36.9655	16.9417	16.8531
AT1G27360	3.47518	4.24835	37.0381	30.5097
AT1G27400	112.749	226.96	197.012	139.354
AT1G27410,AT1G27420	6.91979	7.02582	9.86149	6.39952
AT1G27450	93.8483	169.026	115.749	126.251
AT1G27460	19.5406	5.76447	13.2236	10.4215
AT1G27480	16.4057	0.247869	10.4193	13.6802
AT1G27520	23.6899	24.9733	24.462	18.927
AT1G27565	2.02341	2.29147	3.77844	2.33309
AT1G27570	0	0	0	0
AT1G27590,AT1G27595	22.6617	29.6914	25.0512	17.2102
AT1G27620	0.362952	6.61052	1.04183	0.265813
AT1G27630,AT1G27650	51.9641	79.6186	55.7658	52.9783
AT1G27660	3.17866	6.57236	8.76645	3.39244
AT1G27671	0	0	0	0
AT1G27680	12.2215	9.73623	21.2655	13.5476
AT1G27690	9.02403	6.6533	9.84839	8.24923
AT1G27695	18.2185	21.6398	19.024	20.3432
AT1G27710	0.0132892	0.00570896	73.4351	0.18452
AT1G27740	0.00466575	8.15765	0	0
AT1G27750	10.0843	12.254	9.20701	8.08761
AT1G27752	11.9576	18.0308	10.1396	9.23373
AT1G27760	28.5062	39.4351	43.4032	41.8688
AT1G27780	0	0.00523979	0.00391573	0.00190489
AT1G27790	0	0	0	0
AT1G27800	0	0	0	0
AT1G27820	0.00600723	0.175269	0.0294833	0.0298168
AT1G27850	12.866	16.6101	11.2676	12.9329
AT1G27880	1.54096	3.28274	3.26312	1.8201
AT1G27920	7.72339	10.6151	13.496	11.9344
AT1G27950	135.83	28.6433	191.723	219.462
AT1G27970	62.3607	80.4015	76.3079	94.2505
AT1G27980	15.8256	24.4079	12.2087	13.5489
AT1G28002	0	0	0	0
AT1G28007	0	0	0	0
AT1G28010	5.18718	1.72066	0.113545	0.0381284
AT1G28030	0	0	0.192674	5.50882
AT1G28060	14.5202	18.4187	17.5072	14.0124
AT1G28070	6.82352	16.8487	8.14162	3.98431
AT1G28080	0.246816	2.72548	0.284624	0.781418
AT1G28090	11.5549	11.8593	11.5756	9.48197
AT1G28100	15.6054	22.5007	21.8381	14.9439
AT1G28130	9.45855	63.2579	15.1127	2.65832
AT1G28135	0	0.0262204	0	0
AT1G28160	0	0.350805	0	0
AT1G28170	0.0111197	0.655207	0	1.61878
AT1G28210	2.10971	3.21418	5.01277	4.09457
AT1G28250	27.0476	42.2703	33.623	32.252
AT1G28270	0	0	77.0189	6.02086
AT1G28281	0	0.576241	0	0
AT1G28304	0	0	0	0
AT1G28307	0	0	0	0
AT1G28327	0.0147079	0.0176005	0.0161354	0.698149
AT1G28323	0	0	0	0.00501431
AT1G28335	0.0171798	0	19.6912	0.276173
AT1G28340,AT1G28350	39.3764	55.0516	45.0281	44.9585
AT1G28360	0.641102	1.73914	5.30866	0.619868
AT1G28375	0	0	46.5802	0
AT1G28380	19.5016	26.1073	13.8846	10.5986
AT1G28420	11.3931	16.7861	14.4306	12.6699
AT1G28440	31.179	44.1677	36.0466	21.1278
AT1G28447	0.0837639	0	0.118155	0.0427821
AT1G28450,AT1G28460	0.0490121	0.061228	0.0388191	2.99239
AT1G28455	0	0	0	0
AT1G28465	0	0	0	0
AT1G28470	0.605879	5.15134	2.79555	5.07665
AT1G28490	17.8131	21.1595	23.9791	23.0328
AT1G28500	0	0	0.658765	0.95369
AT1G28510	12.5416	25.8896	16.3849	14.3588
AT1G28520	20.7596	22.8408	24.2562	25.8296
AT1G28540	10.6765	17.1701	12.1169	11.0753
AT1G28680	6.78058	33.1919	10.184	20.9303
AT1G28720	0	0	0	0
AT1G28730	0	0	0	0
AT1G28740	0	0	0	0
AT1G28750	0	0	0	0
AT1G28770	0	0	0	0
AT1G28780	0	0	0	0
AT1G28790	0	0	0	0
AT1G28800	0	0	0	0
AT1G28810	0	0	0	0
AT1G28815	0.588806	7.2452	0.907848	0.833908
AT1G28820	0	0	0	0
AT1G28830	0	0	0	0
AT1G28840	0	0	0	0
AT1G28850	0	0	0	0
AT1G28860	0	0	0	0
AT1G28870	0	0	0	0
AT1G28880	0	0	0	0
AT1G28890	0.366502	0.465751	0.559194	0.361328
AT1G28900	0	0	0	0
AT1G28910	0	0	0	0
AT1G28920	0	0	0	0
AT1G28760	2.57772	4.31697	4.96091	3.81209
AT1G28930	0	0	0	0
AT1G28940	0	0	0	0
AT1G28950	0	0	0	0
AT1G28970	0	0	0	0
AT1G28980	0	0	0	0
AT1G28990	0	0	0	0
AT1G29000	0.01592	2.6707	0.010039	0.0213441
AT1G29010	0	0	2.94743	2.20984
AT1G29040	19.4752	22.2348	25.397	27.1593
AT1G29060	7.57561	12.2129	11.712	13.6563
AT1G29070	388.684	20.7325	162.865	198.476
AT1G29075	0.00106313	0.00475647	0.0150686	0.0102343
AT1G29100	0.0504232	0.641938	0	0
AT1G29110	0.121609	0	0.267184	0.230267
AT1G29120	19.2478	16.615	13.2487	10.4411
